parent|child|mi|containment|jaccard|dotproduct|card1|card2|size1|size2
ckan_keywords_net income|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|21|2|6285|6285
ckan_keywords_radio|ckan_subject_economics_and_industry|0.118089209788|1.0|0.0383086375135526|2.16326530612|21|2|6285|6285
ckan_keywords_tax periods|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|21|2|6285|6285
ckan_keywords_taxable income|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|21|2|6285|6285
ckan_subject_health_and_safety|ckan_subject_economics_and_industry|0.0650538545981|0.00449438202247191|0.000623052959501558|0.0246913580247|21|10|6285|6285
ckan_keywords_canada student loan|ckan_subject_education_and_training|0.00642470820288|1.0|0.0315789473684211|1.36111111111|8|3|6285|6285
ckan_subject_education_and_training|ckan_subject_economics_and_industry|0.0426482826828|0.0736842105263158|0.00475705062861026|0.390122873346|8|21|6285|6285
ckan_keywords_national (ca)|ckan_subject_form_descriptors|0.0212392817933|1.0|0.315789473684211|0.0420407882652|7|4|6285|6285
ckan_keywords_agency|ckan_subject_government_and_politics|0.00223711651412|1.0|0.0009765625|0.00390625|19|2|6285|6285
ckan_keywords_appointment|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_board|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_bud code|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_chief|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_core public administration|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_department numbers|ckan_subject_government_and_politics|0.00223711651412|1.0|0.0009765625|0.00390625|19|2|6285|6285
ckan_keywords_departments list|ckan_subject_government_and_politics|0.00223711651412|1.0|0.0009765625|0.00390625|19|2|6285|6285
ckan_keywords_eaa|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_federal public service|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_full time|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_human|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_office|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_receiver general|ckan_subject_government_and_politics|0.190298504666|1.0|0.140625|1.94324385487|19|10|6285|6285
ckan_keywords_resp withdrawals|ckan_subject_government_and_politics|0.00223711651412|1.0|0.0009765625|0.00826446280992|19|2|6285|6285
ckan_keywords_retirement without penalty eligibility|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_seasonal employee|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_secretariat|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|19|2|6285|6285
ckan_keywords_treasury|ckan_subject_government_and_politics|0.00883318725124|1.0|0.0048828125|0.009107775975|19|3|6285|6285
ckan_subject_government_and_politics|ckan_subject_economics_and_industry|0.164790525907|0.072265625|0.0199085283831047|1.09906635802|19|21|6285|6285
ckan_keywords_active|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_amount|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_campaign|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|10|2|6285|6285
ckan_keywords_canadian health measures survey|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|10|2|6285|6285
ckan_keywords_children|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_choices|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_diet|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_dinner|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_drinking water|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0157405695266|10|3|6285|6285
ckan_keywords_easy|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_eating|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_epidemic|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_explosion|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_flood|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_food|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_hail|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_information|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_lifestyle|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_marketing|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|10|2|6285|6285
ckan_keywords_milk analysis|ckan_subject_health_and_safety|0.00179878914703|1.0|0.00224719101123596|0.00591715976331|10|2|6285|6285
ckan_keywords_natural|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_personalized|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_physical|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_plate|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_polybrominated flame retardants|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|10|2|6285|6285
ckan_keywords_polychlorinated biphenyls|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|10|2|6285|6285
ckan_keywords_preferences|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_quick|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_keywords_radiation monitoring|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0177514792899|10|2|6285|6285
ckan_keywords_radiation protection bureau|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0177514792899|10|2|6285|6285
ckan_keywords_radioactivity|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0177514792899|10|2|6285|6285
ckan_keywords_spills|ckan_subject_health_and_safety|0.00415597852032|1.0|0.00449438202247191|0.0246913580247|10|2|6285|6285
ckan_keywords_tobacco|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|10|2|6285|6285
ckan_keywords_tsunami|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|10|2|6285|6285
ckan_keywords_type|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|10|2|6285|6285
ckan_topiccategory_health|ckan_subject_health_and_safety|0.0222678249034|1.0|0.0269662921348315|0.0244012135149|10|4|6285|6285
ckan_keywords_advertising campaign evaluation|ckan_subject_information_and_communications|0.0125323204578|1.0|0.0642201834862385|0.194444444444|6|2|6285|6285
ckan_keywords_analytics|ckan_subject_information_and_communications|0.0133566369079|1.0|0.073394495412844|0.888888888889|6|2|6285|6285
ckan_keywords_grants and contributions|ckan_subject_information_and_communications|0.00415992168925|0.666666666666667|0.0181818181818182|0.08|6|3|6285|6285
ckan_keywords_jobs|ckan_subject_information_and_communications|0.010310614755|0.6|0.0530973451327434|0.166666666667|6|3|6285|6285
ckan_keywords_pd|ckan_subject_information_and_communications|0.00767537494433|1.0|0.036697247706422|0.205|6|3|6285|6285
ckan_keywords_wait times|ckan_subject_information_and_communications|0.00351954256168|1.0|0.018348623853211|0.125|6|2|6285|6285
ckan_subject_information_and_communications|ckan_subject_economics_and_industry|0.0146921666029|0.0|0.0|0.0|6|21|6285|6285
ckan_keywords_disabled employee|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_labour market|ckan_subject_labour|0.00881503473599|1.0|0.0140845070422535|0.0400022956841|12|3|6285|6285
ckan_keywords_labour market information|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|12|2|6285|6285
ckan_keywords_medically released|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_minimum wage|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|12|2|6285|6285
ckan_keywords_persons with a priority entitlement|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_reinstatement|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_royal canadian mounted police|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_salary|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|12|2|6285|6285
ckan_keywords_surviving spouse|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_keywords_veteran|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|12|2|6285|6285
ckan_subject_labour|ckan_subject_economics_and_industry|0.107805461024|0.154929577464789|0.0179328333876753|1.67757116621|12|21|6285|6285
ckan_keywords_government terminology|ckan_subject_language_and_linguistics|0.261371442671|0.953237410071942|0.883333333333333|69.5|5|2|6285|6285
ckan_keywords_languages|ckan_subject_language_and_linguistics|0.0170060052719|1.0|0.0313588850174216|0.1725|5|4|6285|6285
ckan_keywords_oral proficiency|ckan_subject_language_and_linguistics|0.0125323204578|1.0|0.024390243902439|0.07|5|2|6285|6285
ckan_keywords_reading comprehension|ckan_subject_language_and_linguistics|0.0125323204578|1.0|0.024390243902439|0.07|5|2|6285|6285
ckan_keywords_testing|ckan_subject_language_and_linguistics|0.0125323204578|1.0|0.024390243902439|0.07|5|2|6285|6285
ckan_keywords_written expression|ckan_subject_language_and_linguistics|0.0125323204578|1.0|0.024390243902439|0.07|5|2|6285|6285
ckan_subject_language_and_linguistics|ckan_subject_economics_and_industry|0.0394640328683|0.0|0.0|0.0|5|21|6285|6285
ckan_keywords_conditional release decision|ckan_subject_law|0.017084034427|1.0|0.1|0.0226757369615|6|2|6285|6285
ckan_keywords_corrections|ckan_subject_law|0.00415597852032|1.0|0.02|0.222222222222|6|2|6285|6285
ckan_keywords_elder assisted hearing|ckan_subject_law|0.017084034427|1.0|0.1|0.0226757369615|6|2|6285|6285
ckan_keywords_review|ckan_subject_law|0.017084034427|1.0|0.1|0.0226757369615|6|2|6285|6285
ckan_keywords_warrant expiry date|ckan_subject_law|0.017084034427|1.0|0.1|0.0226757369615|6|2|6285|6285
ckan_subject_law|ckan_subject_economics_and_industry|0.0134657149157|0.0|0.0|0.0|6|21|6285|6285
ckan_keywords_forms|ckan_subject_military|0.00351954256168|1.0|0.5|0.222222222222|2|2|6285|6285
ckan_keywords_air temperature|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|23|2|6285|6285
ckan_keywords_automated stations|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|23|2|6285|6285
ckan_keywords_cloud amount|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|23|2|6285|6285
ckan_keywords_emissions|ckan_subject_nature_and_environment|0.0286448583408|1.0|0.0635451505016722|0.0564764714011|23|8|6285|6285
ckan_keywords_environmental indicators|ckan_subject_nature_and_environment|0.0907566284057|1.0|0.207357859531773|0.298084617581|23|14|6285|6285
ckan_keywords_industry|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|23|2|6285|6285
ckan_keywords_nature and biodiversity - habitat|ckan_subject_nature_and_environment|0.0247559915884|1.0|0.0602006688963211|0.167159834251|23|7|6285|6285
ckan_keywords_pacific|ckan_subject_nature_and_environment|0.00728739739695|1.0|0.0167224080267559|0.0435802469136|23|4|6285|6285
ckan_keywords_sector|ckan_subject_nature_and_environment|0.0110586263023|1.0|0.020066889632107|0.016975308642|23|3|6285|6285
ckan_keywords_station pressure|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|23|2|6285|6285
ckan_keywords_sulphur oxide|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|23|2|6285|6285
ckan_keywords_wind direction|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|23|2|6285|6285
ckan_keywords_age|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_census metropolitan area|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_census of population|ckan_subject_persons|0.0982634631975|1.0|0.286144578313253|16.4861111111|9|4|6285|6285
ckan_keywords_cic|ckan_subject_persons|0.0101104539007|1.0|0.0150602409638554|0.0240289256198|9|3|6285|6285
ckan_keywords_citizenship|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_citizenship and immigration canada|ckan_subject_persons|0.0101104539007|1.0|0.0150602409638554|0.0240289256198|9|3|6285|6285
ckan_keywords_cma|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_gender|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_growth rate|ckan_subject_persons|0.00223711651412|1.0|0.00301204819277108|0.04|9|2|6285|6285
ckan_keywords_immigration|ckan_subject_persons|0.0202919509906|1.0|0.0421686746987952|1.02402892562|9|4|6285|6285
ckan_keywords_imp|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_international mobility program|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_landings|ckan_subject_persons|0.00415597852032|1.0|0.00602409638554217|0.0165289256198|9|2|6285|6285
ckan_keywords_permanent residents|ckan_subject_persons|0.00415597852032|1.0|0.00602409638554217|0.0165289256198|9|2|6285|6285
ckan_keywords_pr|ckan_subject_persons|0.00415597852032|1.0|0.00602409638554217|0.0165289256198|9|2|6285|6285
ckan_keywords_skill level|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_temporary residents|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_tfwp|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_keywords_tr|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|9|2|6285|6285
ckan_subject_persons|ckan_subject_economics_and_industry|0.0458876763149|0.0|0.0|0.0|9|21|6285|6285
ckan_keywords_nature and biodiversity|ckan_subject_science_and_technology|0.00295877521212|1.0|0.0106951871657754|0.00692041522491|11|2|6285|6285
ckan_keywords_reference controls; proficiency samples|ckan_subject_science_and_technology|0.017732338535|1.0|0.106951871657754|5.0|11|2|6285|6285
ckan_subject_form_descriptors|ckan_subject_science_and_technology|0.0363676832876|0.578947368421053|0.108374384236453|0.315098639505|11|7|6285|6285
ckan_subject_science_and_technology|ckan_subject_nature_and_environment|0.0602612544385|0.224598930481283|0.0945945945945946|0.460901694635|11|23|6285|6285
ckan_keywords_environmental indicators|ckan_subject_society_and_culture|0.0579833482652|0.645161290322581|0.272108843537415|0.196224618212|18|14|6285|6285
ckan_keywords_population|ckan_subject_society_and_culture|0.0215716570055|1.0|0.112|0.09078125|18|3|6285|6285
ckan_keywords_pressures|ckan_subject_society_and_culture|0.00419562449132|1.0|0.024|0.0128375749882|18|3|6285|6285
ckan_keywords_marine|ckan_subject_transport|0.00416595193581|0.5|0.0143884892086331|0.0555555555556|6|3|6285|6285
ckan_keywords_vehicle|ckan_subject_transport|0.00447419649963|1.0|0.0145985401459854|0.0707644628099|6|3|6285|6285
ckan_subject_transport|ckan_subject_economics_and_industry|0.020422863585|0.0145985401459854|0.000689179875947622|0.0555555555556|6|21|6285|6285
ckan_keywords_assess status of species|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|6|2|6285|6285
ckan_keywords_scientific information|ckan_topiccategory_biota|0.0114870109505|0.875|0.269230769230769|0.0478638998919|6|5|6285|6285
ckan_keywords_seasons|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|6|2|6285|6285
ckan_topiccategory_biota|ckan_subject_nature_and_environment|0.0346174837296|1.0|0.0836120401337793|0.209471694183|6|23|6285|6285
ckan_keywords_credit|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|9|3|6285|6285
ckan_keywords_credit conditions|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|9|3|6285|6285
ckan_keywords_employment insurance|ckan_topiccategory_economy|0.0624514405234|0.938775510204082|0.353846153846154|1.27777777778|9|3|6285|6285
ckan_keywords_financing|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|9|3|6285|6285
ckan_keywords_leasing|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|9|3|6285|6285
ckan_keywords_registered investments|ckan_topiccategory_economy|0.0214256118653|1.0|0.102362204724409|0.0577777777778|9|2|6285|6285
ckan_topiccategory_economy|ckan_subject_economics_and_industry|0.163452777652|1.0|0.0458980845681243|1.7988983267|9|21|6285|6285
ckan_keywords_uv|ckan_topiccategory_environment|0.0309822309597|1.0|0.25|0.0255102040816|16|2|6285|6285
ckan_topiccategory_environment|ckan_subject_nature_and_environment|0.11944200008|1.0|0.267558528428094|0.427246456022|16|23|6285|6285
ckan_keywords_earthquakes|ckan_topiccategory_geoscientific_information|0.00767537494433|1.0|0.181818181818182|0.0330578512397|6|2|6285|6285
ckan_keywords_natural hazards|ckan_topiccategory_geoscientific_information|0.00767537494433|1.0|0.181818181818182|0.0330578512397|6|2|6285|6285
ckan_keywords_public safety|ckan_topiccategory_geoscientific_information|0.00767537494433|1.0|0.181818181818182|0.0330578512397|6|2|6285|6285
ckan_keywords_seismology|ckan_topiccategory_geoscientific_information|0.00767537494433|1.0|0.181818181818182|0.0330578512397|6|2|6285|6285
ckan_keywords_soil taxonomy|ckan_topiccategory_geoscientific_information|0.0109544064086|1.0|0.272727272727273|0.24|6|2|6285|6285
ckan_topiccategory_geoscientific_information|ckan_subject_form_descriptors|0.0398637954797|1.0|0.578947368421053|0.315098639505|6|7|6285|6285
ckan_keywords_gonidea angulata|ckan_topiccategory_inland_waters|0.00767537494433|1.0|0.666666666666667|0.0330578512397|4|2|6285|6285
ckan_keywords_sara|ckan_topiccategory_inland_waters|0.00991234530913|1.0|0.833333333333333|0.038975011003|4|3|6285|6285
ckan_topiccategory_inland_waters|ckan_keywords_scientific information|0.00991245499968|0.833333333333333|0.555555555555556|0.038975011003|4|5|6285|6285
ckan_keywords_species at risk act|ckan_topiccategory_inland_waters|0.00991234530913|1.0|0.833333333333333|0.038975011003|4|3|6285|6285
ckan_topiccategory_location|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|2|3|6285|6285
ckan_topiccategory_oceans|ckan_keywords_oceans|0.00627291258364|1.0|0.6|0.02953125|4|5|6285|6285
ckan_keywords_other|ckan_topiccategory_oceans|0.00447419649963|1.0|0.666666666666667|0.01953125|4|3|6285|6285
ckan_keywords_oversee and manage site conditions|ckan_topiccategory_oceans|0.00447423303987|0.666666666666667|0.5|0.01953125|4|4|6285|6285
ckan_keywords_respond to environmental emergencies|ckan_topiccategory_oceans|0.00447419649963|1.0|0.666666666666667|0.01953125|4|3|6285|6285
ckan_keywords_age at termination|ckan_topiccategory_society|0.00415597852032|1.0|0.0769230769230769|0.0246913580247|11|2|6285|6285
ckan_keywords_phosphorus|ckan_topiccategory_society|0.00371765115323|1.0|0.0769230769230769|0.0118343195266|11|2|6285|6285
ckan_topiccategory_society|ckan_topiccategory_environment|0.0413272310669|0.923076923076923|0.292682926829268|0.0929259617437|11|16|6285|6285
ckan_keywords_coverage|ckan_topiccategory_utilities_communication|0.00415597852032|1.0|0.25|0.02|3|2|6285|6285
ckan_keywords_internet service providers|ckan_topiccategory_utilities_communication|0.00415597852032|1.0|0.25|0.02|3|2|6285|6285
